,PairId,QASpan,Q_id,Q_user,Q_#A,A_id,A_user,#Title,#QWords,#QSentence.,"#QSentence,",#QSentence;,#AWords,#ASentence.,"#ASentence,",#ASentence;,Credible
24971,23871,2004,Q200_R35,U4426,10,Q200_R35_C2,U4427,8,25,6,1,1,25,2,1,1,0
24972,23872,2534,Q200_R35,U4426,10,Q200_R35_C3,U62,8,25,6,1,1,25,5,1,1,0
24973,23873,2607,Q200_R35,U4426,10,Q200_R35_C4,U1112,8,25,6,1,1,25,4,1,1,0
24974,23874,2854,Q200_R35,U4426,10,Q200_R35_C5,U34,8,25,6,1,1,25,4,1,1,1
24975,23875,6203,Q200_R35,U4426,10,Q200_R35_C6,U4428,8,25,6,1,1,25,1,1,1,0
24976,23876,13259,Q200_R35,U4426,10,Q200_R35_C7,U4426,8,25,6,1,1,25,6,1,4,0
24977,23877,26757,Q200_R35,U4426,10,Q200_R35_C8,U606,8,25,6,1,1,25,3,1,1,0
24978,23878,39614,Q200_R35,U4426,10,Q200_R35_C9,U4429,8,25,6,1,1,25,4,1,1,0
24979,23879,44098,Q200_R35,U4426,10,Q200_R35_C10,U4430,8,25,6,1,1,25,7,1,3,1
24980,23880,506,Q200_R39,U4431,10,Q200_R39_C1,U458,6,81,5,1,2,81,7,1,1,1
24981,23881,1293,Q200_R39,U4431,10,Q200_R39_C2,U6,6,81,5,1,2,81,3,1,1,1
24982,23882,2167,Q200_R39,U4431,10,Q200_R39_C3,U268,6,81,5,1,2,81,3,1,1,0
24983,23883,3925,Q200_R39,U4431,10,Q200_R39_C4,U51,6,81,5,1,2,81,7,1,2,1
24984,23884,9368,Q200_R39,U4431,10,Q200_R39_C5,U4432,6,81,5,1,2,81,5,1,1,0
24985,23885,16371,Q200_R39,U4431,10,Q200_R39_C6,U60,6,81,5,1,2,81,2,1,2,1
24986,23886,16966,Q200_R39,U4431,10,Q200_R39_C7,U268,6,81,5,1,2,81,3,1,2,0
24987,23887,17405,Q200_R39,U4431,10,Q200_R39_C8,U1232,6,81,5,1,2,81,2,1,1,0
24988,23888,17659,Q200_R39,U4431,10,Q200_R39_C9,U447,6,81,5,1,2,81,12,1,3,0
24989,23889,17766,Q200_R39,U4431,10,Q200_R39_C10,U1232,6,81,5,1,2,81,1,1,1,0
24990,23890,2847,Q201_R7,U1684,10,Q201_R7_C1,U1685,3,49,2,1,6,49,4,1,1,1
24991,23891,4486,Q201_R7,U1684,10,Q201_R7_C2,U1684,3,49,2,1,6,49,2,1,3,0
24992,23892,133822,Q201_R7,U1684,10,Q201_R7_C3,U1686,3,49,2,1,6,49,2,1,2,0
24993,23893,168273,Q201_R7,U1684,10,Q201_R7_C4,U1687,3,49,2,1,6,49,2,1,1,0
24994,23894,1850593,Q201_R7,U1684,10,Q201_R7_C5,U1688,3,49,2,1,6,49,1,1,2,0
24995,23895,1852278,Q201_R7,U1684,10,Q201_R7_C6,U659,3,49,2,1,6,49,1,1,4,1
24996,23896,1897592,Q201_R7,U1684,10,Q201_R7_C7,U1688,3,49,2,1,6,49,4,1,2,1
24997,23897,1898369,Q201_R7,U1684,10,Q201_R7_C8,U1689,3,49,2,1,6,49,5,1,3,1
24998,23898,1898903,Q201_R7,U1684,10,Q201_R7_C9,U366,3,49,2,1,6,49,2,1,1,0
24999,23899,13496046,Q201_R7,U1684,10,Q201_R7_C10,U1690,3,49,2,1,6,49,13,1,4,0
25000,23900,84,Q201_R23,U181,10,Q201_R23_C1,U2,9,42,2,1,2,42,6,1,2,1
25001,23901,98,Q201_R23,U181,10,Q201_R23_C2,U268,9,42,2,1,2,42,5,1,1,1
25002,23902,179,Q201_R23,U181,10,Q201_R23_C3,U181,9,42,2,1,2,42,7,1,1,0
25003,23903,710,Q201_R23,U181,10,Q201_R23_C4,U2041,9,42,2,1,2,42,1,1,3,0
25004,23904,796,Q201_R23,U181,10,Q201_R23_C5,U181,9,42,2,1,2,42,3,1,1,0
25005,23905,963,Q201_R23,U181,10,Q201_R23_C6,U210,9,42,2,1,2,42,1,1,1,0
25006,23906,1382,Q201_R23,U181,10,Q201_R23_C7,U181,9,42,2,1,2,42,2,1,1,0
25007,23907,2054,Q201_R23,U181,10,Q201_R23_C8,U2,9,42,2,1,2,42,2,1,2,1
25008,23908,2242,Q201_R23,U181,10,Q201_R23_C9,U181,9,42,2,1,2,42,3,1,1,0
25009,23909,3318,Q201_R23,U181,10,Q201_R23_C10,U181,9,42,2,1,2,42,4,1,1,0
25010,23910,1814,Q201_R24,U3449,10,Q201_R24_C1,U210,8,43,3,1,1,43,2,1,1,1
25011,23911,2541,Q201_R24,U3449,10,Q201_R24_C2,U3450,8,43,3,1,1,43,3,1,2,1
25012,23912,2952,Q201_R24,U3449,10,Q201_R24_C3,U3451,8,43,3,1,1,43,1,1,1,1
25013,23913,3110,Q201_R24,U3449,10,Q201_R24_C4,U61,8,43,3,1,1,43,5,1,2,0
25014,23914,3357,Q201_R24,U3449,10,Q201_R24_C5,U3451,8,43,3,1,1,43,1,1,1,0
25015,23915,3535,Q201_R24,U3449,10,Q201_R24_C6,U61,8,43,3,1,1,43,4,1,2,0
25016,23916,3754,Q201_R24,U3449,10,Q201_R24_C7,U405,8,43,3,1,1,43,2,1,1,1
25017,23917,3757,Q201_R24,U3449,10,Q201_R24_C8,U3451,8,43,3,1,1,43,1,1,1,0
25018,23918,3924,Q201_R24,U3449,10,Q201_R24_C9,U287,8,43,3,1,1,43,4,1,1,0
25019,23919,3934,Q201_R24,U3449,10,Q201_R24_C10,U61,8,43,3,1,1,43,4,1,1,0
25020,23920,1880,Q201_R26,U4433,10,Q201_R26_C1,U4434,6,26,1,1,1,26,8,1,2,1
25021,23921,2572,Q201_R26,U4433,10,Q201_R26_C2,U640,6,26,1,1,1,26,5,1,7,1
25022,23922,2649,Q201_R26,U4433,10,Q201_R26_C3,U4435,6,26,1,1,1,26,6,1,2,0
25023,23923,2951,Q201_R26,U4433,10,Q201_R26_C4,U4436,6,26,1,1,1,26,2,1,1,0
25024,23924,4765,Q201_R26,U4433,10,Q201_R26_C5,U4437,6,26,1,1,1,26,3,1,2,1
25025,23925,6876,Q201_R26,U4433,10,Q201_R26_C6,U4438,6,26,1,1,1,26,2,1,1,0
25026,23926,7062,Q201_R26,U4433,10,Q201_R26_C7,U4439,6,26,1,1,1,26,2,1,7,0
25027,23927,7702,Q201_R26,U4433,10,Q201_R26_C8,U4440,6,26,1,1,1,26,12,1,1,0
25028,23928,9768,Q201_R26,U4433,10,Q201_R26_C9,U68,6,26,1,1,1,26,6,1,2,0
25029,23929,13654,Q201_R26,U4433,10,Q201_R26_C10,U4124,6,26,1,1,1,26,2,1,1,0
25030,23930,971,Q201_R27,U3871,10,Q201_R27_C1,U2217,11,53,4,1,3,53,5,1,7,1
25031,23931,993,Q201_R27,U3871,10,Q201_R27_C2,U932,11,53,4,1,3,53,8,1,10,1
25032,23932,3504,Q201_R27,U3871,10,Q201_R27_C3,U188,11,53,4,1,3,53,4,1,1,0
25033,23933,5769,Q201_R27,U3871,10,Q201_R27_C4,U2,11,53,4,1,3,53,8,1,1,0
25034,23934,6397,Q201_R27,U3871,10,Q201_R27_C5,U3872,11,53,4,1,3,53,1,1,3,0
25035,23935,12061,Q201_R27,U3871,10,Q201_R27_C6,U3864,11,53,4,1,3,53,4,1,6,1
25036,23936,18018,Q201_R27,U3871,10,Q201_R27_C7,U2217,11,53,4,1,3,53,2,1,3,0
25037,23937,18241,Q201_R27,U3871,10,Q201_R27_C8,U2217,11,53,4,1,3,53,1,1,2,0
25038,23938,18307,Q201_R27,U3871,10,Q201_R27_C9,U2217,11,53,4,1,3,53,4,1,1,0
25039,23939,203559,Q201_R27,U3871,10,Q201_R27_C10,U3873,11,53,4,1,3,53,8,1,4,0
25040,23940,385,Q201_R29,U4441,10,Q201_R29_C1,U643,9,39,3,1,1,39,2,1,1,0
25041,23941,410,Q201_R29,U4441,10,Q201_R29_C2,U578,9,39,3,1,1,39,4,1,3,0
25042,23942,768,Q201_R29,U4441,10,Q201_R29_C3,U4441,9,39,3,1,1,39,6,1,1,1
25043,23943,1375,Q201_R29,U4441,10,Q201_R29_C4,U4441,9,39,3,1,1,39,14,1,1,0
25044,23944,1383,Q201_R29,U4441,10,Q201_R29_C5,U578,9,39,3,1,1,39,5,1,1,0
25045,23945,1600,Q201_R29,U4441,10,Q201_R29_C6,U4441,9,39,3,1,1,39,12,1,1,0
25046,23946,2054,Q201_R29,U4441,10,Q201_R29_C7,U4442,9,39,3,1,1,39,7,1,4,1
25047,23947,2350,Q201_R29,U4441,10,Q201_R29_C8,U4441,9,39,3,1,1,39,4,1,1,0
25048,23948,2423,Q201_R29,U4441,10,Q201_R29_C9,U4442,9,39,3,1,1,39,2,1,1,1
25049,23949,8373,Q201_R29,U4441,10,Q201_R29_C10,U1304,9,39,3,1,1,39,5,1,3,1
25050,23950,151,Q201_R31,U1414,10,Q201_R31_C1,U2,8,65,6,1,3,65,7,1,1,1
25051,23951,598,Q201_R31,U1414,10,Q201_R31_C2,U2,8,65,6,1,3,65,7,1,1,1
25052,23952,747,Q201_R31,U1414,10,Q201_R31_C3,U1414,8,65,6,1,3,65,2,1,1,0
25053,23953,776,Q201_R31,U1414,10,Q201_R31_C4,U1573,8,65,6,1,3,65,2,1,5,1
25054,23954,866,Q201_R31,U1414,10,Q201_R31_C5,U899,8,65,6,1,3,65,4,1,1,1
25055,23955,963,Q201_R31,U1414,10,Q201_R31_C6,U477,8,65,6,1,3,65,1,1,1,1
25056,23956,1696,Q201_R31,U1414,10,Q201_R31_C7,U133,8,65,6,1,3,65,1,1,1,1
25057,23957,2261,Q201_R31,U1414,10,Q201_R31_C8,U1574,8,65,6,1,3,65,7,1,3,1
25058,23958,2307,Q201_R31,U1414,10,Q201_R31_C9,U1574,8,65,6,1,3,65,4,1,1,0
25059,23959,2603,Q201_R31,U1414,10,Q201_R31_C10,U2,8,65,6,1,3,65,3,1,1,0
25060,23960,432,Q201_R35,U4443,10,Q201_R35_C1,U2,10,84,6,1,3,84,1,1,1,0
25061,23961,1336,Q201_R35,U4443,10,Q201_R35_C2,U4443,10,84,6,1,3,84,4,1,2,0
25062,23962,2391,Q201_R35,U4443,10,Q201_R35_C3,U2,10,84,6,1,3,84,1,1,2,0
25063,23963,2450,Q201_R35,U4443,10,Q201_R35_C4,U2,10,84,6,1,3,84,5,1,1,0
25064,23964,2480,Q201_R35,U4443,10,Q201_R35_C5,U74,10,84,6,1,3,84,7,1,3,1
25065,23965,2799,Q201_R35,U4443,10,Q201_R35_C6,U4444,10,84,6,1,3,84,10,1,2,1
25066,23966,3178,Q201_R35,U4443,10,Q201_R35_C7,U4443,10,84,6,1,3,84,12,1,1,0
25067,23967,3572,Q201_R35,U4443,10,Q201_R35_C8,U4443,10,84,6,1,3,84,13,1,2,0
25068,23968,3693,Q201_R35,U4443,10,Q201_R35_C9,U4445,10,84,6,1,3,84,24,1,3,0
25069,23969,4062,Q201_R35,U4443,10,Q201_R35_C10,U4443,10,84,6,1,3,84,17,1,4,0
25070,23970,2035,Q201_R41,U4446,10,Q201_R41_C1,U2,13,26,2,1,3,26,7,1,1,1
25071,23971,2225,Q201_R41,U4446,10,Q201_R41_C2,U308,13,26,2,1,3,26,7,1,1,1
25072,23972,2426,Q201_R41,U4446,10,Q201_R41_C3,U308,13,26,2,1,3,26,7,1,1,1
25073,23973,4171,Q201_R41,U4446,10,Q201_R41_C4,U134,13,26,2,1,3,26,7,1,1,0
25074,23974,4309,Q201_R41,U4446,10,Q201_R41_C5,U4238,13,26,2,1,3,26,4,1,3,1
25075,23975,4659,Q201_R41,U4446,10,Q201_R41_C6,U2,13,26,2,1,3,26,11,1,1,0
25076,23976,4764,Q201_R41,U4446,10,Q201_R41_C7,U4447,13,26,2,1,3,26,1,1,1,1
25077,23977,5073,Q201_R41,U4446,10,Q201_R41_C8,U561,13,26,2,1,3,26,2,1,1,1
25078,23978,8344,Q201_R41,U4446,10,Q201_R41_C9,U1178,13,26,2,1,3,26,1,1,1,1
25079,23979,9886,Q201_R41,U4446,10,Q201_R41_C10,U4448,13,26,2,1,3,26,7,1,6,1
25080,23980,1979,Q201_R46,U2,10,Q201_R46_C1,U3248,5,35,1,1,1,35,3,1,1,0
25081,23981,4290,Q201_R46,U2,10,Q201_R46_C2,U2,5,35,1,1,1,35,2,1,2,0
25082,23982,6483,Q201_R46,U2,10,Q201_R46_C3,U644,5,35,1,1,1,35,14,1,2,0
25083,23983,28837,Q201_R46,U2,10,Q201_R46_C4,U2,5,35,1,1,1,35,3,1,2,0
25084,23984,3380984,Q201_R46,U2,10,Q201_R46_C5,U4097,5,35,1,1,1,35,4,1,1,1
25085,23985,14382606,Q201_R46,U2,10,Q201_R46_C6,U4106,5,35,1,1,1,35,10,1,5,0
25086,23986,14383057,Q201_R46,U2,10,Q201_R46_C7,U4106,5,35,1,1,1,35,10,1,5,0
25087,23987,80778771,Q201_R46,U2,10,Q201_R46_C8,U4101,5,35,1,1,1,35,3,1,1,0
25088,23988,87348489,Q201_R46,U2,10,Q201_R46_C9,U3236,5,35,1,1,1,35,1,1,1,0
25089,23989,112322003,Q201_R46,U2,10,Q201_R46_C10,U4096,5,35,1,1,1,35,21,1,4,1
25090,23990,408,Q202_R3,U2538,10,Q202_R3_C1,U2,5,51,21,1,1,51,1,1,1,0
25091,23991,5031,Q202_R3,U2538,10,Q202_R3_C2,U2539,5,51,21,1,1,51,2,1,2,0
25092,23992,8977,Q202_R3,U2538,10,Q202_R3_C3,U357,5,51,21,1,1,51,2,1,1,0
25093,23993,9682,Q202_R3,U2538,10,Q202_R3_C4,U2,5,51,21,1,1,51,5,1,2,0
25094,23994,15470,Q202_R3,U2538,10,Q202_R3_C5,U373,5,51,21,1,1,51,5,1,1,0
25095,23995,15588,Q202_R3,U2538,10,Q202_R3_C6,U2,5,51,21,1,1,51,4,1,2,0
25096,23996,15825,Q202_R3,U2538,10,Q202_R3_C7,U77,5,51,21,1,1,51,16,1,2,0
25097,23997,52785,Q202_R3,U2538,10,Q202_R3_C8,U174,5,51,21,1,1,51,3,1,4,1
25098,23998,302444,Q202_R3,U2538,10,Q202_R3_C9,U2232,5,51,21,1,1,51,12,1,1,0
25099,23999,319850,Q202_R3,U2538,10,Q202_R3_C10,U2538,5,51,21,1,1,51,1,1,1,0
25100,24000,649,Q202_R9,U2554,10,Q202_R9_C1,U752,2,55,2,1,4,55,62,1,1,0
25101,24001,732,Q202_R9,U2554,10,Q202_R9_C2,U752,2,55,2,1,4,55,62,1,3,0
25102,24002,13959,Q202_R9,U2554,10,Q202_R9_C3,U2554,2,55,2,1,4,55,3,1,2,0
25103,24003,18841,Q202_R9,U2554,10,Q202_R9_C4,U2,2,55,2,1,4,55,2,1,3,0
25104,24004,35376,Q202_R9,U2554,10,Q202_R9_C5,U2554,2,55,2,1,4,55,3,1,5,0
25105,24005,39018,Q202_R9,U2554,10,Q202_R9_C6,U2554,2,55,2,1,4,55,3,1,5,0
25106,24006,39267,Q202_R9,U2554,10,Q202_R9_C7,U17,2,55,2,1,4,55,5,1,1,0
25107,24007,41891,Q202_R9,U2554,10,Q202_R9_C8,U460,2,55,2,1,4,55,3,1,2,0
25108,24008,43931,Q202_R9,U2554,10,Q202_R9_C9,U955,2,55,2,1,4,55,4,1,6,1
25109,24009,44157,Q202_R9,U2554,10,Q202_R9_C10,U268,2,55,2,1,4,55,3,1,2,0
25110,24010,425,Q202_R11,U4449,10,Q202_R11_C1,U1048,3,40,3,1,3,40,1,1,1,1
25111,24011,1816,Q202_R11,U4449,10,Q202_R11_C2,U4450,3,40,3,1,3,40,6,1,1,1
25112,24012,2976,Q202_R11,U4449,10,Q202_R11_C3,U4449,3,40,3,1,3,40,4,1,6,0
25113,24013,7892,Q202_R11,U4449,10,Q202_R11_C4,U2,3,40,3,1,3,40,7,1,4,1
25114,24014,7953,Q202_R11,U4449,10,Q202_R11_C5,U4451,3,40,3,1,3,40,10,1,1,0
25115,24015,9160,Q202_R11,U4449,10,Q202_R11_C6,U11,3,40,3,1,3,40,2,1,2,0
25116,24016,34442,Q202_R11,U4449,10,Q202_R11_C7,U2668,3,40,3,1,3,40,12,1,1,0
25117,24017,45056,Q202_R11,U4449,10,Q202_R11_C8,U861,3,40,3,1,3,40,2,1,2,0
25118,24018,331262,Q202_R11,U4449,10,Q202_R11_C9,U1048,3,40,3,1,3,40,2,1,2,1
25119,24019,340571,Q202_R11,U4449,10,Q202_R11_C10,U4449,3,40,3,1,3,40,2,1,4,0
25120,24020,57,Q202_R14,U1590,10,Q202_R14_C1,U2,4,36,9,1,1,36,1,1,2,1
25121,24021,143,Q202_R14,U1590,10,Q202_R14_C2,U2091,4,36,9,1,1,36,7,1,1,1
25122,24022,770,Q202_R14,U1590,10,Q202_R14_C3,U2549,4,36,9,1,1,36,5,1,3,1
25123,24023,1017,Q202_R14,U1590,10,Q202_R14_C4,U2550,4,36,9,1,1,36,1,1,1,1
25124,24024,1207,Q202_R14,U1590,10,Q202_R14_C5,U1590,4,36,9,1,1,36,15,1,1,0
25125,24025,1222,Q202_R14,U1590,10,Q202_R14_C6,U491,4,36,9,1,1,36,8,1,1,1
25126,24026,45299,Q202_R14,U1590,10,Q202_R14_C7,U2551,4,36,9,1,1,36,3,1,1,1
25127,24027,46219,Q202_R14,U1590,10,Q202_R14_C8,U2552,4,36,9,1,1,36,3,1,2,1
25128,24028,48349,Q202_R14,U1590,10,Q202_R14_C9,U34,4,36,9,1,1,36,4,1,1,1
25129,24029,49124,Q202_R14,U1590,10,Q202_R14_C10,U210,4,36,9,1,1,36,4,1,1,1
25130,24030,928,Q202_R15,U2536,10,Q202_R15_C1,U210,8,73,3,1,5,73,4,1,1,0
25131,24031,1345,Q202_R15,U2536,10,Q202_R15_C2,U2536,8,73,3,1,5,73,5,1,6,0
25132,24032,1753,Q202_R15,U2536,10,Q202_R15_C3,U2,8,73,3,1,5,73,6,1,1,0
25133,24033,1963,Q202_R15,U2536,10,Q202_R15_C4,U199,8,73,3,1,5,73,8,1,1,0
25134,24034,2123,Q202_R15,U2536,10,Q202_R15_C5,U2,8,73,3,1,5,73,3,1,1,1
25135,24035,2382,Q202_R15,U2536,10,Q202_R15_C6,U2,8,73,3,1,5,73,4,1,1,0
25136,24036,2533,Q202_R15,U2536,10,Q202_R15_C7,U2,8,73,3,1,5,73,2,1,1,0
25137,24037,3006,Q202_R15,U2536,10,Q202_R15_C8,U210,8,73,3,1,5,73,5,1,1,1
25138,24038,3676,Q202_R15,U2536,10,Q202_R15_C9,U2537,8,73,3,1,5,73,2,1,1,0
25139,24039,4315,Q202_R15,U2536,10,Q202_R15_C10,U2536,8,73,3,1,5,73,4,1,3,0
25140,24040,239,Q202_R17,U3327,10,Q202_R17_C1,U2,6,43,2,1,2,43,1,1,1,0
25141,24041,871,Q202_R17,U3327,10,Q202_R17_C2,U4452,6,43,2,1,2,43,2,1,1,0
25142,24042,1886,Q202_R17,U3327,10,Q202_R17_C3,U210,6,43,2,1,2,43,4,1,1,0
25143,24043,2532,Q202_R17,U3327,10,Q202_R17_C4,U2327,6,43,2,1,2,43,1,1,1,0
25144,24044,2647,Q202_R17,U3327,10,Q202_R17_C5,U4453,6,43,2,1,2,43,23,1,1,1
25145,24045,18734,Q202_R17,U3327,10,Q202_R17_C6,U475,6,43,2,1,2,43,13,1,2,0
25146,24046,22402,Q202_R17,U3327,10,Q202_R17_C7,U317,6,43,2,1,2,43,13,1,1,0
25147,24047,141839,Q202_R17,U3327,10,Q202_R17_C8,U4452,6,43,2,1,2,43,3,1,2,0
25148,24048,142548,Q202_R17,U3327,10,Q202_R17_C9,U3355,6,43,2,1,2,43,4,1,2,1
25149,24049,144797,Q202_R17,U3327,10,Q202_R17_C10,U4454,6,43,2,1,2,43,10,1,3,0
25150,24050,4973,Q202_R20,U2,10,Q202_R20_C1,U556,2,67,2,1,8,67,6,1,1,0
25151,24051,11615,Q202_R20,U2,10,Q202_R20_C2,U1873,2,67,2,1,8,67,5,1,1,0
25152,24052,16169,Q202_R20,U2,10,Q202_R20_C3,U4455,2,67,2,1,8,67,4,1,2,0
25153,24053,18449,Q202_R20,U2,10,Q202_R20_C4,U2,2,67,2,1,8,67,1,1,4,0
25154,24054,20679,Q202_R20,U2,10,Q202_R20_C5,U421,2,67,2,1,8,67,2,1,2,0
25155,24055,24450,Q202_R20,U2,10,Q202_R20_C6,U2,2,67,2,1,8,67,1,1,2,0
25156,24056,24499,Q202_R20,U2,10,Q202_R20_C7,U2,2,67,2,1,8,67,4,1,2,0
25157,24057,34782,Q202_R20,U2,10,Q202_R20_C8,U188,2,67,2,1,8,67,4,1,2,0
25158,24058,40840,Q202_R20,U2,10,Q202_R20_C9,U4389,2,67,2,1,8,67,6,1,6,0
25159,24059,164941,Q202_R20,U2,10,Q202_R20_C10,U178,2,67,2,1,8,67,7,1,1,0
25160,24060,850,Q202_R37,U573,10,Q202_R37_C1,U34,3,54,6,1,4,54,2,1,1,0
25161,24061,1210,Q202_R37,U573,10,Q202_R37_C2,U573,3,54,6,1,4,54,2,1,1,0
25162,24062,1485,Q202_R37,U573,10,Q202_R37_C3,U2,3,54,6,1,4,54,4,1,3,0
25163,24063,1823,Q202_R37,U573,10,Q202_R37_C4,U273,3,54,6,1,4,54,4,1,4,1
25164,24064,2216,Q202_R37,U573,10,Q202_R37_C5,U4456,3,54,6,1,4,54,4,1,5,1
25165,24065,2439,Q202_R37,U573,10,Q202_R37_C6,U2522,3,54,6,1,4,54,1,1,1,0
25166,24066,2661,Q202_R37,U573,10,Q202_R37_C7,U4457,3,54,6,1,4,54,4,1,2,0
25167,24067,2745,Q202_R37,U573,10,Q202_R37_C8,U65,3,54,6,1,4,54,4,1,3,0
25168,24068,2791,Q202_R37,U573,10,Q202_R37_C9,U30,3,54,6,1,4,54,26,1,2,0
25169,24069,4275,Q202_R37,U573,10,Q202_R37_C10,U573,3,54,6,1,4,54,2,1,1,0
25170,24070,396,Q202_R38,U4458,10,Q202_R38_C1,U753,5,65,2,1,4,65,6,1,1,0
25171,24071,444,Q202_R38,U4458,10,Q202_R38_C2,U56,5,65,2,1,4,65,1,1,1,0
25172,24072,493,Q202_R38,U4458,10,Q202_R38_C3,U2117,5,65,2,1,4,65,7,1,3,0
25173,24073,716,Q202_R38,U4458,10,Q202_R38_C4,U544,5,65,2,1,4,65,2,1,1,0
25174,24074,747,Q202_R38,U4458,10,Q202_R38_C5,U2117,5,65,2,1,4,65,1,1,1,0
25175,24075,784,Q202_R38,U4458,10,Q202_R38_C6,U1142,5,65,2,1,4,65,2,1,2,0
25176,24076,843,Q202_R38,U4458,10,Q202_R38_C7,U4458,5,65,2,1,4,65,3,1,4,0
25177,24077,865,Q202_R38,U4458,10,Q202_R38_C8,U4458,5,65,2,1,4,65,2,1,3,0
25178,24078,1127,Q202_R38,U4458,10,Q202_R38_C9,U47,5,65,2,1,4,65,3,1,1,0
25179,24079,1185,Q202_R38,U4458,10,Q202_R38_C10,U56,5,65,2,1,4,65,4,1,4,0
25180,24080,118,Q202_R40,U2535,10,Q202_R40_C1,U34,7,27,3,1,3,27,2,1,1,1
25181,24081,334,Q202_R40,U2535,10,Q202_R40_C2,U2,7,27,3,1,3,27,2,1,3,0
25182,24082,668,Q202_R40,U2535,10,Q202_R40_C3,U2535,7,27,3,1,3,27,2,1,2,0
25183,24083,694,Q202_R40,U2535,10,Q202_R40_C4,U2,7,27,3,1,3,27,1,1,1,0
25184,24084,728,Q202_R40,U2535,10,Q202_R40_C5,U35,7,27,3,1,3,27,1,1,2,1
25185,24085,752,Q202_R40,U2535,10,Q202_R40_C6,U60,7,27,3,1,3,27,1,1,1,0
25186,24086,900,Q202_R40,U2535,10,Q202_R40_C7,U955,7,27,3,1,3,27,2,1,2,0
25187,24087,2180,Q202_R40,U2535,10,Q202_R40_C8,U2,7,27,3,1,3,27,2,1,1,0
25188,24088,2886,Q202_R40,U2535,10,Q202_R40_C9,U6,7,27,3,1,3,27,2,1,1,1
25189,24089,3318,Q202_R40,U2535,10,Q202_R40_C10,U2,7,27,3,1,3,27,1,1,1,0
25190,24090,2818,Q203_R2,U4459,10,Q203_R2_C1,U2,4,64,3,1,2,64,12,1,2,0
25191,24091,3118,Q203_R2,U4459,10,Q203_R2_C2,U4459,4,64,3,1,2,64,3,1,1,0
25192,24092,3338,Q203_R2,U4459,10,Q203_R2_C3,U77,4,64,3,1,2,64,5,1,4,1
25193,24093,7680,Q203_R2,U4459,10,Q203_R2_C4,U3661,4,64,3,1,2,64,7,1,1,0
25194,24094,7901,Q203_R2,U4459,10,Q203_R2_C5,U4459,4,64,3,1,2,64,1,1,1,0
25195,24095,7941,Q203_R2,U4459,10,Q203_R2_C6,U4459,4,64,3,1,2,64,1,1,1,0
25196,24096,12649,Q203_R2,U4459,10,Q203_R2_C7,U77,4,64,3,1,2,64,1,1,1,0
25197,24097,12788,Q203_R2,U4459,10,Q203_R2_C8,U49,4,64,3,1,2,64,1,1,1,0
25198,24098,12846,Q203_R2,U4459,10,Q203_R2_C9,U49,4,64,3,1,2,64,1,1,1,0
25199,24099,13018,Q203_R2,U4459,10,Q203_R2_C10,U197,4,64,3,1,2,64,1,1,3,0
25200,24100,80,Q203_R12,U737,10,Q203_R12_C1,U210,3,48,3,1,1,48,3,1,1,1
25201,24101,172,Q203_R12,U737,10,Q203_R12_C2,U737,3,48,3,1,1,48,5,1,3,0
25202,24102,276,Q203_R12,U737,10,Q203_R12_C3,U210,3,48,3,1,1,48,3,1,1,1
25203,24103,1118,Q203_R12,U737,10,Q203_R12_C4,U351,3,48,3,1,1,48,14,1,6,0
25204,24104,1134,Q203_R12,U737,10,Q203_R12_C5,U4460,3,48,3,1,1,48,1,1,3,1
25205,24105,1468,Q203_R12,U737,10,Q203_R12_C6,U210,3,48,3,1,1,48,5,1,1,0
25206,24106,3117,Q203_R12,U737,10,Q203_R12_C7,U1227,3,48,3,1,1,48,21,1,5,1
25207,24107,3755,Q203_R12,U737,10,Q203_R12_C8,U1137,3,48,3,1,1,48,2,1,4,1
25208,24108,37115020,Q203_R12,U737,10,Q203_R12_C9,U4461,3,48,3,1,1,48,3,1,2,0
25209,24109,37115735,Q203_R12,U737,10,Q203_R12_C10,U236,3,48,3,1,1,48,2,1,6,0
25210,24110,6511,Q203_R14,U4462,10,Q203_R14_C1,U4463,3,66,9,1,3,66,9,1,1,1
25211,24111,15280,Q203_R14,U4462,10,Q203_R14_C2,U373,3,66,9,1,3,66,3,1,1,1
25212,24112,15631,Q203_R14,U4462,10,Q203_R14_C3,U2,3,66,9,1,3,66,4,1,5,0
25213,24113,15733,Q203_R14,U4462,10,Q203_R14_C4,U373,3,66,9,1,3,66,2,1,3,0
25214,24114,21573,Q203_R14,U4462,10,Q203_R14_C5,U228,3,66,9,1,3,66,8,1,4,0
25215,24115,23042,Q203_R14,U4462,10,Q203_R14_C6,U4001,3,66,9,1,3,66,2,1,6,1
25216,24116,23816,Q203_R14,U4462,10,Q203_R14_C7,U2017,3,66,9,1,3,66,1,1,1,0
25217,24117,27106,Q203_R14,U4462,10,Q203_R14_C8,U4464,3,66,9,1,3,66,4,1,2,0
25218,24118,27530,Q203_R14,U4462,10,Q203_R14_C9,U228,3,66,9,1,3,66,8,1,2,0
25219,24119,31141,Q203_R14,U4462,10,Q203_R14_C10,U243,3,66,9,1,3,66,5,1,4,0
25220,24120,69,Q203_R19,U267,10,Q203_R19_C1,U268,5,68,1,1,7,68,3,1,1,0
25221,24121,125,Q203_R19,U267,10,Q203_R19_C2,U267,5,68,1,1,7,68,1,1,2,0
25222,24122,306,Q203_R19,U267,10,Q203_R19_C3,U268,5,68,1,1,7,68,2,1,2,0
